Industrial	coaxial_cable	Coaxial Cable	Shielded copper cable with concentric conductors used for broadband, radio-frequency, television, and early long-distance telephone transmission.	copper_wiring_production,vulcanized_rubber,telegraph_cables_transoceanic
Industrial	automatic_telephone_switching	Automatic Telephone Switching	Electromechanical switching systems that connected calls without manual switchboard operators.	telephone_exchange,electricity,precision_machine_tools
Modern	microwave_relay_networks	Microwave Relay Networks	Line-of-sight radio relay networks carrying telephone, television, and data traffic between towers.	radio,telecommunications,vacuum_tubes_electron_control
Modern	frequency_division_multiplexing	Frequency-Division Multiplexing	Technique that carries multiple communication channels simultaneously by assigning each signal to a separate frequency band.	telecommunications,radio,mathematics
Modern	time_division_multiplexing	Time-Division Multiplexing	Technique that interleaves multiple digital channels into repeating time slots over a shared transmission link.	digital_signal_processing,telecommunications,computers_early
Modern	local_area_networks	Local Area Networks	Computer networks connecting devices across a room, building, campus, or factory using shared media and packet protocols.	computer_networking,packet_switching,personal_computers
Modern	ethernet	Ethernet	Wired local-area networking family that uses framed packet communication over shared or switched links.	local_area_networks,packet_switching,integrated_circuits
Modern	domain_name_system	Domain Name System	Distributed naming system that maps human-readable internet names to network addresses and service records.	internet_protocols_tcp_ip_arpanet,databases_relational_dbms,software_engineering
Modern	border_gateway_protocol	Border Gateway Protocol	Interdomain routing protocol that lets autonomous systems exchange reachability information across the global internet.	internet_protocols_tcp_ip_arpanet,packet_switching,computer_networking
Modern	http_protocol	HTTP Protocol	Application protocol for transferring hypertext, APIs, metadata, and web resources across the internet.	internet_protocols_tcp_ip_arpanet,world_wide_web,hypertext_systems
Modern	web_browsers	Web Browsers	Client software for retrieving, rendering, navigating, and scripting web documents and applications.	world_wide_web,graphical_user_interface_gui,personal_computers
Modern	voice_over_ip	Voice over IP	Packet voice systems that encode speech and signaling over internet protocol networks.	internet_protocols_tcp_ip_arpanet,digital_signal_processing,telephone
Modern	cellular_networks	Cellular Networks	Radio access networks that divide service areas into cells and hand off mobile users between base stations.	radio,telephone_exchange,integrated_circuits
Modern	gsm_digital_cellular	GSM Digital Cellular	Second-generation digital cellular standard using SIM identity, digital voice coding, roaming, and circuit-switched mobile services.	cellular_networks,digital_signal_processing,integrated_circuits
Modern	lte_4g_networks	LTE / 4G Networks	All-IP mobile broadband networks using OFDMA radio access, evolved packet core, and high-throughput cellular data service.	gsm_digital_cellular,packet_switching,internet_protocols_tcp_ip_arpanet
Modern	five_g_new_radio	5G New Radio	Cellular radio and core-network standard supporting enhanced mobile broadband, low-latency services, and massive machine-type communication.	lte_4g_networks,fiber_optics,mobile_broadband_networks
Modern	dense_wavelength_division_multiplexing	Dense Wavelength-Division Multiplexing	Optical multiplexing technique that carries many wavelength channels through a single fiber to scale backbone capacity.	fiber_optics,lasers,digital_signal_processing
Modern	submarine_fiber_optic_cables	Submarine Fiber-Optic Cables	Undersea optical cable systems with repeaters, landing stations, and management systems for intercontinental internet backbones.	fiber_optics,telegraph_cables_transoceanic,lasers
Modern	cable_modems_docsis	Cable Modems / DOCSIS	Broadband access systems that transmit packet data over hybrid fiber-coaxial cable television networks.	coaxial_cable,internet_protocols_tcp_ip_arpanet,data_compression
Modern	digital_subscriber_line_dsl	Digital Subscriber Line	Digital broadband access technology that carries high-frequency data over existing twisted-pair telephone loops.	telephone_exchange,internet_protocols_tcp_ip_arpanet,digital_signal_processing
Modern	network_management_snmp	Network Management / SNMP	Protocol and tooling for monitoring, configuring, and managing network devices using structured management information.	internet_protocols_tcp_ip_arpanet,software_engineering,databases_relational_dbms
Modern	software_defined_networking	Software-Defined Networking	Network architecture separating control and forwarding planes so software controllers can program packet-forwarding behavior.	internet_protocols_tcp_ip_arpanet,virtualization_early_vm_tech,software_engineering
Modern	network_time_protocol	Network Time Protocol	Internet protocol for synchronizing computer clocks across packet-switched networks.	internet_protocols_tcp_ip_arpanet,atomic_clocks,software_engineering
